Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
6/7/2025,B,156,24.0,-5,AF,0.0,65524822,439
6/7/2025,,146,25.0,-4,AF,0.0,65524822,440
6/7/2025,,138,27.0,3,AF,0.0,65524822,442
6/7/2025,,133,29.0,-3,AF,0.0,65524822,444
6/7/2025,B,161,20.0,0,AF,0.0,65524822,445
6/7/2025,,152,23.0,-2,AF,0.0,65524822,446
6/7/2025,,146,25.0,0,AF,1.0,65524822,447
6/7/2025,,126,32.0,-4,AF,0.0,65524822,449
6/7/2025,B,159,26.0,-5,AF,0.0,65524822,454
6/7/2025,,121,30.0,4,AF,0.0,65524822,457
6/8/2025,,156,21.0,-5,AF,0.0,65524822,460
6/8/2025,B,134,36.0,-2,BF,2.0,65524822,466
6/8/2025,B/2,135,29.0,1,AF,1.0,65524822,470
6/8/2025,B,130,31.0,1,AF,0.0,65524822,472
6/8/2025,,121,36.0,0,AF,0.0,65524822,473
6/8/2025,,122,36.0,-3,AF,0.0,65524822,474
6/8/2025,,128,34.0,-3,AF,0.0,65524822,475
6/8/2025,,140,28.0,-3,AF,0.0,65524822,476
6/8/2025,,158,20.0,-4,AF,1.0,65524822,477
6/10/2025,F,136,21.0,-4,AF,0.0,65524822,479
6/10/2025,,158,14.0,1,AF,0.0,65524822,480
6/10/2025,,122,36.0,-1,AF,0.0,65524822,484
6/11/2025,B,139,30.0,3,BF,2.0,65524822,498
6/12/2025,F,158,22.0,3,AF,0.0,65524822,500
6/13/2025,,148,23.0,0,AF,0.0,65524822,503
6/13/2025,B,150,24.0,-2,AF,0.0,65524822,504
6/13/2025,,144,22.0,1,AF,0.0,65524822,505
6/13/2025,,124,36.0,-3,AF,0.0,65524822,506
6/14/2025,F,147,27.0,1,AF,1.0,65524822,507
6/14/2025,,138,28.0,-3,AF,1.0,65524822,510
6/14/2025,,163,14.0,1,AF,1.0,65524822,511
6/14/2025,,150,22.0,-2,AF,0.0,65524822,512
6/14/2025,B,165,16.0,1,AF,0.0,65524822,513
6/14/2025,,152,22.0,-3,AF,0.0,65524822,514
6/14/2025,,127,33.0,-2,AF,1.0,65524822,516
6/14/2025,B,160,21.0,0,AF,0.0,65524822,518
6/14/2025,,153,21.0,-3,AF,0.0,65524822,519
6/14/2025,,150,23.0,-5,AF,0.0,65524822,520
6/14/2025,,142,24.0,2,AF,4.0,65524822,521
6/14/2025,,160,19.0,-4,AF,2.0,65524822,523
6/14/2025,B,165,20.0,-3,AF,1.0,65524822,526
6/14/2025,,155,21.0,-4,AF,0.0,65524822,527
6/14/2025,,145,23.0,-1,AF,0.0,65524822,529
6/14/2025,,136,28.0,-1,AF,0.0,65524822,530
6/14/2025,,129,21.0,-1,AF,0.0,65524822,531
6/14/2025,B,166,29.0,-4,AF,0.0,65524822,532
6/14/2025,,144,26.0,0,AF,0.0,65524822,533
6/14/2025,,143,25.0,0,AF,0.0,65524822,534
6/14/2025,,136,29.0,-3,AF,0.0,65524822,535
6/14/2025,,121,36.0,-5,AF,0.0,65524822,536
6/14/2025,,161,16.0,2,AF,0.0,65524822,538
6/14/2025,,152,21.0,1,AF,0.0,65524822,539
6/14/2025,B,169,17.0,1,AF,2.0,65524822,541
6/15/2025,F,151,26.0,-3,AF,0.0,65524822,543
6/15/2025,B,167,19.0,-4,AF,0.0,65524822,544
6/15/2025,,163,18.0,-5,AF,1.0,65524822,545
6/15/2025,,161,17.0,-3,AF,0.0,65524822,546
6/15/2025,,156,19.0,-1,AF,3.0,65524822,547
6/15/2025,,152,20.0,-1,AF,0.0,65524822,548
6/15/2025,,130,32.0,0,AF,2.0,65524822,549
6/15/2025,,158,18.0,-1,AF,0.0,65524822,552
6/15/2025,B,152,24.0,0,AF,0.0,65524822,553
6/15/2025,B,165,19.0,-1,AF,0.0,65524822,557
6/15/2025,,158,18.0,0,AF,0.0,65524822,558
6/15/2025,,140,25.0,-1,AF,0.0,65524822,560
6/15/2025,,140,26.0,-1,AF,0.0,65524822,561
6/18/2025,B,133,31.0,2,AF,1.0,65524822,568
6/18/2025,B,168,20.0,-2,AF,4.0,65524822,570
6/18/2025,,150,23.0,0,AF,0.0,65524822,571
6/18/2025,B,158,25.0,-4,AF,0.0,65524822,573
6/19/2025,F,151,28.0,-5,AF,0.0,65524822,575
6/20/2025,,163,9.0,0,AF,0.0,65524822,584
6/20/2025,,145,15.0,-1,AF,0.0,65524822,585
6/20/2025,,129,27.0,-4,AF,0.0,65524822,586
6/20/2025,,118,31.0,0,AF,0.0,65524822,587
6/20/2025,B,164,19.0,-2,AF,0.0,65524822,588
6/20/2025,,159,10.0,3,AF,0.0,65524822,589
6/20/2025,,150,14.0,3,AF,0.0,65524822,590
6/20/2025,,162,11.0,1,AF,0.0,65524822,591
6/20/2025,,155,15.0,-2,AF,0.0,65524822,592
6/20/2025,,140,19.0,2,AF,0.0,65524822,593
6/20/2025,,125,25.0,3,AF,0.0,65524822,594
6/20/2025,B,156,19.0,-4,AF,0.0,65524822,595
6/20/2025,,149,21.0,-5,AF,1.0,65524822,596
6/20/2025,,150,18.0,-1,AF,0.0,65524822,597
6/20/2025,,146,19.0,-3,AF,0.0,65524822,598
6/20/2025,,139,19.0,0,AF,1.0,65524822,599
6/20/2025,,144,26.0,0,AF,0.0,65524822,601
6/20/2025,B,151,27.0,-3,AF,0.0,65524822,602
6/20/2025,,146,25.0,-1,AF,1.0,65524822,604
6/21/2025,,146,23.0,-2,AF,0.0,65524822,610
6/21/2025,,140,25.0,-2,AF,0.0,65524822,612
6/21/2025,B,156,22.0,-4,AF,3.0,65524822,613
6/22/2025,F,167,18.0,-2,AF,0.0,65524822,616
6/22/2025,,134,27.0,1,AF,0.0,65524822,618
6/22/2025,,134,28.0,-2,AF,1.0,65524822,619
6/22/2025,B,172,18.0,-4,AF,2.0,65524822,620
6/22/2025,B,176,15.0,-4,AF,1.0,65524822,622
6/22/2025,,126,30.0,1,AF,0.0,65524822,627
6/22/2025,B,148,28.0,-4,AF,0.0,65524822,631
6/22/2025,,122,12.0,4,AF,0.0,65524822,634
6/22/2025,B,157,25.0,-5,AF,3.0,65524822,635
6/22/2025,,156,21.0,-4,AF,3.0,65524822,636
6/22/2025,,150,22.0,-3,AF,1.0,65524822,637
6/22/2025,,141,25.0,-6,AF,1.0,65524822,640
6/22/2025,B,163,22.0,-5,AF,2.0,65524822,641
6/22/2025,,156,15.0,3,AF,0.0,65524822,643
6/22/2025,,121,32.0,2,AF,2.0,65524822,650
6/23/2025,F,144,29.0,-2,AF,1.0,65524822,653
6/23/2025,,126,32.0,0,AF,0.0,65524822,654
6/23/2025,B,167,17.0,-2,AF,1.0,65524822,655
6/23/2025,,153,22.0,-3,AF,1.0,65524822,656
6/23/2025,,150,23.0,-2,AF,0.0,65524822,657
6/24/2025,,153,22.0,-3,AF,1.0,65524822,663
6/24/2025,,129,32.0,0,AF,1.0,65524822,664
6/24/2025,B,156,24.0,-5,AF,0.0,65524822,665
6/24/2025,,145,24.0,-1,AF,0.0,65524822,666
6/24/2025,B,140,29.0,-4,AF,0.0,65524822,667
6/24/2025,,150,22.0,-1,AF,0.0,65524822,668
6/24/2025,,142,15.0,4,AF,2.0,65524822,669
6/24/2025,,120,36.0,2,AF,0.0,65524822,670
6/25/2025,,141,25.0,0,AF,0.0,65524822,676
6/25/2025,B,161,18.0,0,AF,0.0,65524822,678
6/25/2025,,156,18.0,2,AF,2.0,65524822,679
6/25/2025,,141,26.0,-2,AF,0.0,65524822,680
6/25/2025,,145,25.0,-3,AF,1.0,65524822,681
6/25/2025,,143,25.0,0,AF,0.0,65524822,682
6/25/2025,B,144,28.0,-4,AF,1.0,65524822,684
6/26/2025,B,162,19.0,-1,AF,0.0,65524822,686
6/26/2025,,121,36.0,-4,AF,0.0,65524822,690
6/26/2025,B,177,6.0,5,AF,0.0,65524822,691
6/26/2025,,159,16.0,2,AF,1.0,65524822,693
6/26/2025,,150,20.0,3,AF,3.0,65524822,694
6/26/2025,,123,36.0,-5,AF,0.0,65524822,695
6/26/2025,,175,11.0,0,AF,0.0,65524822,696
6/26/2025,,160,14.0,1,AF,0.0,65524822,697
6/26/2025,,148,24.0,-1,AF,0.0,65524822,698
6/27/2025,,159,15.0,1,AF,0.0,65524822,702
6/27/2025,,132,28.0,-1,AF,0.0,65524822,705
6/28/2025,F,168,16.0,-3,AF,0.0,65524822,706
6/28/2025,,133,29.0,-2,AF,0.0,65524822,707
6/28/2025,B,153,22.0,-5,AF,0.0,65524822,710
6/28/2025,,119,36.0,-3,AF,0.0,65524822,711
6/28/2025,,122,35.0,-3,AF,0.0,65524822,713
6/28/2025,,163,13.0,1,AF,1.0,65524822,714
6/28/2025,,156,16.0,-3,AF,0.0,65524822,715
6/28/2025,,154,16.0,2,AF,0.0,65524822,716
6/28/2025,,130,33.0,-5,AF,1.0,65524822,718
6/28/2025,,125,36.0,-2,BF,0.0,65524822,719
6/28/2025,B,170,13.0,1,AF,3.0,65524822,721
6/28/2025,,160,15.0,-2,AF,0.0,65524822,722
6/28/2025,,153,19.0,-2,AF,0.0,65524822,724
6/28/2025,,141,24.0,-3,AF,0.0,65524822,725
6/28/2025,,140,24.0,-3,AF,0.0,65524822,726
6/28/2025,,139,23.0,2,AF,0.0,65524822,727
6/28/2025,,122,35.0,-5,AF,1.0,65524822,729
6/28/2025,,137,25.0,-1,AF,0.0,65524822,731
6/28/2025,,129,32.0,-4,AF,1.0,65524822,732
6/28/2025,,127,32.0,-3,AF,1.0,65524822,733
6/28/2025,,125,34.0,-3,AF,1.0,65524822,734
6/28/2025,B,164,16.0,-1,AF,0.0,65524822,735
6/28/2025,,158,16.0,2,AF,1.0,65524822,736
6/28/2025,,155,19.0,-3,AF,1.0,65524822,737
6/28/2025,,128,32.0,-5,AF,2.0,65524822,738
6/28/2025,,171,9.0,3,AF,0.0,65524822,739
6/28/2025,,155,17.0,2,AF,0.0,65524822,740
6/28/2025,,149,21.0,0,AF,2.0,65524822,741
6/28/2025,,145,24.0,-1,AF,0.0,65524822,742
6/28/2025,B,153,21.0,2,AF,5.0,65524822,743
6/28/2025,B,169,14.0,-1,AF,0.0,65524822,744
6/28/2025,,165,12.0,2,AF,0.0,65524822,745
6/28/2025,,163,14.0,-1,AF,1.0,65524822,746
6/29/2025,,165,6.0,3,AF,0.0,65524822,750
6/29/2025,,141,25.0,-5,AF,0.0,65524822,753
6/29/2025,,141,21.0,1,AF,1.0,65524822,754
6/29/2025,,136,24.0,1,AF,0.0,65524822,755
6/29/2025,B,147,23.0,0,AF,2.0,65524822,756
6/29/2025,,136,25.0,0,AF,0.0,65524822,758
6/29/2025,B,161,20.0,-4,AF,0.0,65524822,761
6/29/2025,,134,26.0,-1,AF,0.0,65524822,762
6/29/2025,,165,15.0,-3,AF,0.0,65524822,763
6/29/2025,,152,18.0,-1,AF,0.0,65524822,764
6/29/2025,,143,21.0,1,AF,0.0,65524822,767
6/29/2025,,135,26.0,0,AF,1.0,65524822,768
6/29/2025,,160,18.0,-3,AF,1.0,65524822,769
6/29/2025,B,168,21.0,-1,BF,1.0,65524822,770
6/29/2025,,158,17.0,-3,AF,0.0,65524822,771
6/29/2025,B,156,21.0,2,AF,3.0,65524822,773
6/29/2025,,125,31.0,-1,AF,0.0,65524822,774
6/30/2025,F,164,25.0,-3,BF,0.0,65524822,775
6/30/2025,,116,36.0,4,BF,0.0,65524822,776
6/30/2025,,119,33.0,3,AF,0.0,65524822,777
6/30/2025,B,158,19.0,0,AF,1.0,65524822,779
6/30/2025,,146,21.0,1,AF,2.0,65524822,781
6/30/2025,,146,22.0,0,AF,1.0,65524822,783
6/30/2025,B,146,27.0,-3,AF,0.0,65524822,785
7/1/2025,,156,17.0,0,AF,1.0,65524822,788
7/1/2025,,144,23.0,0,AF,0.0,65524822,790
7/1/2025,,137,27.0,0,AF,1.0,65524822,791
7/1/2025,B,170,14.0,0,AF,0.0,65524822,792
7/1/2025,,154,18.0,-1,AF,0.0,65524822,793
7/1/2025,,154,19.0,-2,AF,0.0,65524822,794
7/1/2025,,142,23.0,2,AF,0.0,65524822,795
7/1/2025,B,148,24.0,1,AF,0.0,65524822,796
7/1/2025,B,142,24.0,0,AF,0.0,65524822,797
7/1/2025,,136,28.0,-3,AF,0.0,65524822,798
7/1/2025,,149,21.0,-1,AF,1.0,65524822,801
7/1/2025,,144,23.0,0,AF,0.0,65524822,802
7/1/2025,,143,23.0,-4,AF,0.0,65524822,803
7/1/2025,B,156,20.0,-2,AF,1.0,65524822,804
7/1/2025,B,163,18.0,-2,AF,0.0,65524822,806
7/2/2025,F,158,15.0,0,AF,0.0,65524822,807
7/2/2025,,155,17.0,0,AF,0.0,65524822,808
7/2/2025,,153,19.0,-3,AF,0.0,65524822,809
7/2/2025,,164,15.0,-2,AF,0.0,65524822,810
7/2/2025,,162,10.0,3,AF,3.0,65524822,811
7/2/2025,,150,19.0,2,AF,2.0,65524822,812
7/2/2025,,181,8.0,-1,AF,0.0,65524822,814
7/2/2025,B,156,19.0,2,AF,0.0,65524822,816
7/2/2025,,154,17.0,-1,AF,0.0,65524822,817
7/2/2025,,137,28.0,0,AF,2.0,65524822,819
7/2/2025,,165,15.0,-3,AF,0.0,65524822,820
7/2/2025,,159,18.0,-5,AF,0.0,65524822,821
7/2/2025,,158,17.0,-3,AF,0.0,65524822,822
7/2/2025,,154,17.0,2,AF,3.0,65524822,824
7/2/2025,,150,20.0,0,AF,1.0,65524822,825
7/2/2025,,126,32.0,0,AB,1.0,65524822,826
7/2/2025,,158,17.0,-3,AF,1.0,65524822,829
7/2/2025,,150,18.0,-2,AF,1.0,65524822,830
7/2/2025,,119,34.0,2,AF,1.0,65524822,831
7/2/2025,,161,15.0,0,AF,2.0,65524822,832
7/2/2025,,160,16.0,-2,AF,3.0,65524822,833
7/3/2025,F,176,13.0,0,AF,1.0,65524822,834
7/3/2025,,151,19.0,2,AF,2.0,65524822,835
7/3/2025,,140,24.0,4,AF,2.0,65524822,836
7/3/2025,,125,33.0,0,AF,2.0,65524822,837
7/3/2025,,178,15.0,-2,BF,1.0,65524822,838
7/3/2025,B,186,6.0,2,AF,0.0,65524822,840
7/3/2025,,171,11.0,-1,AF,0.0,65524822,841
7/3/2025,,156,16.0,0,AF,1.0,65524822,842
7/3/2025,,173,11.0,0,AF,1.0,65524822,848
7/3/2025,,166,15.0,-3,AF,0.0,65524822,849
7/4/2025,F,157,21.0,2,AF,0.0,65524822,851
7/4/2025,,134,29.0,-1,AF,0.0,65524822,853
7/4/2025,,149,18.0,4,AF,1.0,65524822,857
7/4/2025,B,133,33.0,-5,AF,0.0,65524822,859
7/4/2025,,148,21.0,1,AF,0.0,65524822,862
7/4/2025,,148,24.0,0,AF,0.0,65524822,863
7/4/2025,,162,15.0,-1,AF,1.0,65524822,865
7/4/2025,,158,13.0,1,AF,0.0,65524822,866
7/5/2025,B,164,17.0,0,AF,1.0,65524822,870
7/5/2025,,157,17.0,-4,AF,0.0,65524822,871
7/5/2025,B,162,19.0,-5,AF,0.0,65524822,873
7/5/2025,,153,16.0,2,AF,2.0,65524822,874
7/5/2025,,150,18.0,0,AF,1.0,65524822,875
7/5/2025,,165,16.0,-3,AF,1.0,65524822,876
7/5/2025,,165,16.0,-4,AF,0.0,65524822,877
7/5/2025,,164,15.0,-2,AF,0.0,65524822,878
7/5/2025,,140,22.0,3,AF,0.0,65524822,880
7/5/2025,,127,36.0,-5,AF,0.0,65524822,881
7/5/2025,B,164,16.0,-5,AF,0.0,65524822,882
7/5/2025,,165,14.0,0,AF,1.0,65524822,883
